iso2_code;cluster_name;entry01;consider00;pci;ubiquity;rca01;density
AE;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1277070434924303
AE;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.2963471835578596
AE;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1300368204624463
AL;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1265716603421729
AM;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0689328048838534
AM;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.1006992071606995
AM;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1060210778974074
AM;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.3291115053877598
AM;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.119447134520581
AM;Unix Build Tools;1;0;1.2872488211819004;46.0;1.0;0.1207675020280946
AR;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;0.0;0.3966786287338228
AR;Database Scripting;0;1;-0.4201486387872639;48.0;0.0;0.3987939699881294
AR;Functional JVM;0;1;2.072695561823899;32.0;0.0;0.3843200995910303
AR;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.3244183301978665
AR;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.389516252214669
AR;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4687163368032385
AR;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.3710847807199277
AR;Specialized Tools;0;1;2.212220577256194;25.0;0.0;0.3526614181451133
AR;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.4002288746005148
AT;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.2482195616683447
AT;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.2986115495036668
AT;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.3763274114571283
AT;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.4751571446299368
AT;JavaScript-Based Templating;1;0;-0.4118356804224901;52.0;1.0;0.3257914641546309
AT;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.3939441396285708
AT;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.5261212863281565
AT;Popular JVM OOP;1;0;-0.3548183360732034;69.0;1.0;0.3742744159901539
AT;Specialized Tools;1;0;2.212220577256194;25.0;1.0;0.5653571398834085
AT;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.2543978349120432
AU;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.2630880009554258
AU;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3617050833529027
AU;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.3477851370222755
AU;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.3684665020835164
AU;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.6558218811701508
AU;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4516662312951477
AU;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.6448890916145413
AU;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.4273214132385636
AU;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.2719891745602164
AZ;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0414641797293634
AZ;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.0638117999140088
BA;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0627021380749904
BA;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.078925746463584
BA;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.0918023325112881
BA;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.0994885670453718
BA;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.0955883874299258
BD;Database Scripting;0;1;-0.4201486387872639;48.0;0.0;0.3576945817449495
BD;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0889796480053794
BD;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.0896853500093074
BD;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.3308466875407451
BD;Shell Scripting;0;1;-0.4634330858914763;107.0;0.0;0.3340132065369808
BD;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.1749729457714904
BD;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1702554780454573
BD;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1736809801344467
BE;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.4199354239236986
BE;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.5850964611386749
BE;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.5146457430755685
BE;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.605705560606884
BE;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.456965323465616
BE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.3328822733423545
BG;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3879323096676615
BG;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.2281144013037592
BG;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.3573199859852723
BO;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.092049201284398
BO;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1382154751780051
BO;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1689032179321308
BO;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1556558221872994
BR;Batch/High-Level Tools;0;1;2.063356409533316;29.0;0.0;0.1670603799464513
BR;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;0.0;0.1421937079164551
BR;Data/Document DSLs;0;1;1.857410498538032;32.0;0.0;0.1724216691846037
BR;Database Scripting;0;1;-0.4201486387872639;48.0;0.0;0.2682428118008324
BR;Debugging/Testing Tools;0;1;2.271994959243408;20.0;0.0;0.1759487816484625
BR;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.3637141729388395
BR;Enterprise OOP;0;1;0.6547672714360266;37.0;0.0;0.2314578768482411
BR;Event Scripting;0;1;2.444536615566927;11.0;0.0;0.1832861501890024
BR;Functional JVM;0;1;2.072695561823899;32.0;0.0;0.1595366469479885
BR;Functional Lisp;0;1;2.271061865195928;25.0;0.0;0.1379983084823993
BR;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;0.0;0.17790310144723
BR;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.2875357446885938
BR;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;0.0;0.173212895316003
BR;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.180487716160076
BR;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.28317743761453
BR;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.1642456009590091
BR;Low-Level Hardware;0;1;1.8984509317220128;38.0;0.0;0.1637045159406561
BR;Low-Level Languages;0;1;2.2752759337772477;17.0;0.0;0.1872185292988067
BR;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.1397913238280226
BR;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1764194150481681
BR;Pure Functional;0;1;2.077565310264836;28.0;0.0;0.1576206001525231
BR;Shell Scripting;0;1;-0.4634330858914763;107.0;0.0;0.2491140402314968
BR;Specialized Tools;0;1;2.212220577256194;25.0;0.0;0.1657597265917995
BR;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.163273962793903
BR;Text Parsing DSLs;0;1;2.073024704716692;31.0;0.0;0.151483580944405
BR;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1622438556305846
BR;Unix-Like Scripting;0;1;2.24682044305651;27.0;0.0;0.1502431536943658
BY;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;0.0;0.4251289378427269
BY;Database Scripting;0;1;-0.4201486387872639;48.0;0.0;0.408601198508056
BY;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.4451749519848317
BY;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.4865285281402409
BY;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.3458977575535165
BY;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.4317367294312471
BY;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.4099990695676226
BY;Shell Scripting;1;0;-0.4634330858914763;107.0;1.0;0.4962649465874614
BY;Specialized Tools;0;1;2.212220577256194;25.0;0.0;0.3644233290080987
CA;Data/Document DSLs;0;1;1.857410498538032;32.0;0.0;0.5598918497770895
CA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.1457107050133944
CA;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.2763061654776882
CA;Enterprise OOP;0;1;0.6547672714360266;37.0;0.0;0.4120933065971421
CA;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.242609332696249
CA;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.2948457165995725
CA;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.5656034372179222
CA;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.3500565559134345
CA;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.3214023950933058
CA;Text Parsing DSLs;0;1;2.073024704716692;31.0;0.0;0.5860510305581753
CA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.148849797023004
CH;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.292824879529588
CH;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3812858352371484
CH;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;0.0;0.7538887965781489
CH;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.4089471536683886
CH;JavaScript-Based Templating;1;0;-0.4118356804224901;52.0;1.0;0.4092017655610889
CH;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.500078308176793
CH;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.4788082046855494
CH;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.6538204759292043
CH;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.2976995940460081
CL;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;0.0;0.2296893111765371
CL;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.2586188095844532
CL;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.1914815324125561
CL;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4336272744749329
CL;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.2378065017467892
CL;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.4570483811045125
CM;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1067897306128187
CM;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1186060446666431
CN;Batch/High-Level Tools;1;0;2.063356409533316;29.0;1.0;0.4285853655586041
CN;Concurrency-Oriented;0;1;2.024662047859878;20.0;0.0;0.4409837814688536
CN;Data/Document DSLs;0;1;1.857410498538032;32.0;0.0;0.4065491626252414
CN;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.2899345660980806
CN;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3517913828865191
CN;Enterprise OOP;0;1;0.6547672714360266;37.0;0.0;0.3525647393353348
CN;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;0.0;0.4084642451299573
CN;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.3486405411528135
CN;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.4170579465786331
CN;Logic Programming;0;1;2.0814849049538844;19.0;0.0;0.4439235339718511
CN;Low-Level Hardware;0;1;1.8984509317220128;38.0;0.0;0.4396818537172928
CN;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.349127111293601
CN;Pure Functional;0;1;2.077565310264836;28.0;0.0;0.4320335786512975
CN;Specialized Tools;0;1;2.212220577256194;25.0;0.0;0.4192072718911912
CN;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.2719891745602164
CO;Database Scripting;0;1;-0.4201486387872639;48.0;0.0;0.4653770309890581
CO;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.2873794471708816
CO;Low-Level Hardware;0;1;1.8984509317220128;38.0;0.0;0.2629032814593276
CO;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.23022943658324
CO;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.257667978319224
CO;Shell Scripting;0;1;-0.4634330858914763;107.0;0.0;0.4557020115748413
CO;Specialized Tools;0;1;2.212220577256194;25.0;0.0;0.2066959840764615
CO;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.2853965581916569
CO;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.3033999691827651
CR;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.1583290853745702
CR;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.2497144895476895
CR;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.2327582066682843
CR;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.2207382896126464
CY;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1593030716474271
CZ;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.2720090645276745
CZ;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3442999705669066
CZ;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.4069084197801849
CZ;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.5804753014961961
CZ;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4516662312951477
CZ;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.6012728033695336
CZ;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.4179601784300207
CZ;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.5229106298644735
CZ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.2828146143437077
DE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.3002590991731285
DE;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3986909480231445
DE;Enterprise OOP;0;1;0.6547672714360266;37.0;0.0;0.6157309258494765
DE;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;0.0;0.7775427742696926
DE;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.3946760164509623
DE;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.4247199611715927
DE;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4963543022628202
DE;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.4959704685012114
DE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.3058186738836265
DK;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.3537854806066203
DK;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3653942105194997
DK;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.4389963183684355
DK;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.4677529892780612
DK;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.3836754582887384
DK;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.4538520608533492
DK;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.5372152590794785
DK;Specialized Tools;1;0;2.212220577256194;25.0;1.0;0.5444707001518492
DK;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.4674041258907251
DK;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.3585926928281461
DO;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0983900076715948
DO;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.1425440474045622
DO;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1480180436660332
DO;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1827246375637257
DO;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1651595493526572
DZ;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0689328048838534
DZ;Popular JVM OOP;0;1;-0.3548183360732034;69.0;0.0;0.3291115053877598
DZ;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.119447134520581
DZ;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1207675020280946
EC;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.1213634560479106
EC;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.1494775848009418
EC;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.1567453491944428
EC;Unix Build Tools;0;1;1.2872488211819004;46.0;0.0;0.1739195065659436
EE;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.1666290461801133
EE;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.2322366997912286
EE;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.2251621668654838
EE;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.1904491584103735
EG;Cross-Platform Build Systems;1;0;1.675673582074391;35.0;1.0;0.2859315714365072
EG;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.6401837692526384
EG;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;0.0;0.2923606886386516
EG;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.1960124265625682
EG;Low-Level Utilities;0;1;1.973299234045903;32.0;0.0;0.2521203298779214
EG;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.3263533193620165
EG;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.2955233515822209
ES;Dynamic General Purpose;0;1;-1.20746570607327;99.0;0.0;0.3077766932425779
ES;Enterprise OOP;1;0;0.6547672714360266;37.0;1.0;0.5583020776072085
ES;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;0.0;0.4194473373469676
ES;Low-Level C-Based;0;1;1.378051715365754;38.0;0.0;0.6200801917975626
ES;Modern Contract/Typed;0;1;0.0174954206553288;49.0;0.0;0.5030646249875305
ES;OOP System Programming;0;1;0.9641633338454;33.0;0.0;0.6320494349716561
ES;Scientific Tools;0;1;1.1819372675062847;34.0;0.0;0.5954942359735773
ES;Shell Scripting;0;1;-0.4634330858914763;107.0;0.0;0.4603421461897356
ES;Strongly Typed Systems;0;1;1.0792405680470785;43.0;0.0;0.6066903104765895
ES;Unix Build Tools;1;0;1.2872488211819004;46.0;1.0;0.6059796816914224
ES;Web Markup/Styling;0;1;-1.2565391492115314;111.0;0.0;0.3139377537212448
ET;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.0678810953592729
ET;Typed Scripting;0;1;0.747365478078604;31.0;0.0;0.0808174631468839
FI;Dynamic General Purpose;1;0;-1.20746570607327;99.0;1.0;0.3091801627453772
FI;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;0.0;0.3720713637622092
FI;Interactive Tools;0;1;1.155325395950293;25.0;0.0;0.4537221868693809
FI;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;0.0;0.3878642465966462
