iso2_code;cluster_name;exit01;consider00;pci;ubiquity;rca01;density
PL;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.7263087204729904
PL;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.7509703721436229
PL;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.701282146272515
PL;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.7943216501295818
PL;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.546072030498335
PL;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.7618638372997216
PL;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.7773140449862876
PL;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.761288380906111
PL;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.7143855509362771
PL;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.7755435279127534
PR;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4840651567382873
PR;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.1329600334516452
PR;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.2994675951607072
PR;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3198633454860669
PR;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4830852503382949
PS;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6372100813952222
PS;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.3965347690916829
PS;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.3870312733850994
PS;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3222309236569667
PS;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3883993258418647
PS;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6305818673883625
PT;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.6470590541357225
PT;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.6659078578811428
PT;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.6444398425001147
PT;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.6425855492387922
PT;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.6347261909728448
PT;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.5008884932238927
PT;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.6369688789041478
PT;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6415382856074328
PT;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6611021705363318
PT;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.6398196119946558
PT;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.6845394925241326
PT;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.6173972507065686
PT;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.6457956240535471
PT;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6386559665126004
PY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
PY;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
PY;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
PY;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
QA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
QA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
QA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
RE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
RE;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
RE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
RO;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.672250613135958
RO;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.673000065041095
RO;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.6494863437954594
RO;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.6399119946695261
RO;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.6646631064153443
RO;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6548833552210547
RO;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6639283565811271
RO;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5179883260727064
RO;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.6241107673609432
RO;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.7047636136336339
RO;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.6436683224337535
RO;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6467504182478303
RO;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.6279715618264886
RS;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6521618951082121
RS;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5394143396715532
RS;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.3253115561901484
RS;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5237746280208868
RS;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5132072563863922
RS;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.1615944624845786
RU;Concurrency-Oriented;1;0;2.024662047859878;20.0;0.0;0.6460642159778878
RU;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.5559117802330467
RU;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.6740302705408652
RU;Functional JVM;1;0;2.072695561823899;32.0;0.0;0.5593470926999595
RU;Game Scripting;0;1;2.247601433928509;14.0;1.0;0.7137049789497145
RU;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.5383168237297017
RU;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.6549083498493141
RU;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.6474138572538821
RU;Low-Level C-Based;1;0;1.378051715365754;38.0;0.0;0.5496657572826945
RU;Low-Level Languages;0;1;2.2752759337772477;17.0;1.0;0.6909856116454807
RU;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.6016183294049728
RU;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.6041591213712243
RU;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.48678421004423
RW;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5033941278114926
RW;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.3166298589763692
RW;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3349565306070418
RW;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5060893098782138
SA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6654601160406761
SA;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4828600456465179
SA;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4826934360192512
SA;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3777671857653423
SA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4406088264538664
SA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6495263870094722
SD;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
SD;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
SD;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
SE;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.800158287648092
SE;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.8189424080284127
SE;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.8159052533879099
SE;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.8012086688956257
SE;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.7382680935278894
SE;Event Scripting;0;1;2.444536615566927;11.0;1.0;0.8001657916824273
SE;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.8414291147472703
SE;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.862000049173243
SE;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.8089041911897416
SE;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.8204231188535877
SE;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.8012236846315204
SE;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.8211633549307686
SE;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.8454085478506087
SE;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.832936604237329
SE;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.842567533992062
SE;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.8481100679769183
SE;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.7589548784503573
SE;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.8403789753146982
SE;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.7802201807235387
SE;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.8497415413869901
SG;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.7086035038532512
SG;Data/Document DSLs;1;0;1.857410498538032;32.0;0.0;0.730362382998815
SG;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.5975433981224503
SG;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.7129104591618266
SG;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.7268540949047605
SG;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.6414534120409919
SG;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6975943797407569
SG;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.7297581275255248
SG;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.6545820209600666
SG;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.7105758974621275
SG;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.7261689646527603
SG;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5348647477245495
SG;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.7046814708341339
SG;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.658994144758049
SG;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.7118044560615079
SG;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6945213540237472
SG;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.71053393650129
SI;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.2852906793665521
SI;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5723515381267119
SI;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.2507405168255679
SI;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4371858019911196
SI;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.318673789380071
SI;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.45468220176937
SI;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.3439318887921009
SI;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.3307254133387617
SK;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.3082109844733569
SK;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4610088529603484
SK;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5045133987146213
SK;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4821098537765999
SK;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.3389317769034064
SK;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.2631971411443035
SK;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4443056369986998
SK;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.3624745007366703
SK;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.3502562613394535
SN;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6461311449674708
SN;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4034099846072584
SN;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.40381918772149
SN;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6346414073071718
SO;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.1502029769959404
SV;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.7264207171177085
SV;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4964505507500464
SV;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4903165279490566
SV;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4956586426586262
SV;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.461728998508784
SV;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7090663058186738
SY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
SY;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.2698236849336548
SY;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
SY;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
TG;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.2745035372163532
TG;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.2801082543978349
TH;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.643720046704701
TH;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5990509337043839
TH;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.4712187641423604
TH;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.3145206373037472
TH;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.6288761658950515
TH;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5810383507935616
TH;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.5298307605858946
TH;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.4061582415057052
TH;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.3676878723351353
TH;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.3475341401099338
TH;Unix Build Tools;1;0;1.2872488211819004;46.0;0.0;0.3685486171221457
TJ;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.2745035372163532
TJ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.2801082543978349
TN;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.56741179117185
TN;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4835098741469678
TN;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4753768583270059
TN;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4727812323141014
TN;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.2331713859966263
TN;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5588633288227334
TR;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.3521853001492493
TR;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.4782693007784568
TR;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.3703551685244153
TR;HTML-Centric Templating;1;0;-0.3300974919836952;51.0;0.0;0.4695773266914922
TR;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.3589997188096437
TR;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.4516614691392476
TR;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.4429234712528018
TR;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.4533548289799316
TR;Unix Build Tools;1;0;1.2872488211819004;46.0;0.0;0.4045061667863939
TT;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
TT;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
TT;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
TW;Batch/High-Level Tools;0;1;2.063356409533316;29.0;1.0;0.639761129437929
TW;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.6779612401315205
TW;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.5475527709583896
TW;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.6950038549126689
TW;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.6464078645795329
TW;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.6506494480680506
TW;HTML-Centric Templating;1;0;-0.3300974919836952;51.0;0.0;0.6284789274597402
TW;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.5844360545408759
TW;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.574173237588641
TW;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.693658560396036
TW;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6625715786624679
TW;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6656399063370945
TW;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.6538016507185664
TW;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.5813811636414934
TW;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.6379683701737362
TW;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.6663714239238132
TW;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.6466834107524595
TW;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6863280914096965
TW;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.6382032323177552
TZ;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5821968560330223
TZ;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.3250869770702759
TZ;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.3556350040119646
TZ;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3670295489891135
TZ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5764546684709065
UA;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.4418481265944261
UA;Enterprise OOP;1;0;0.6547672714360266;37.0;0.0;0.5408160202379134
UA;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.4449346989993475
UA;Low-Level C-Based;1;0;1.378051715365754;38.0;0.0;0.4524092559041589
UA;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.4303098019044876
UA;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5098921229950477
UA;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.3770439558410256
UA;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.4627763783164212
UA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4966170500676589
UG;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4796046249521629
UG;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.317976697345945
UG;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4790257104194857
US;Batch/High-Level Tools;0;1;2.063356409533316;29.0;1.0;0.8486225218602359
US;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.8826427079058646
US;Database Scripting;0;1;-0.4201486387872639;48.0;1.0;0.5559187242354862
US;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.90320215755329
US;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.909351836552685
US;Event Scripting;0;1;2.444536615566927;11.0;1.0;0.9337789442182488
US;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.8463691207811449
US;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.88177484115743
US;Game Scripting;0;1;2.247601433928509;14.0;1.0;0.9135165889420982
US;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.7881729844822615
US;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.91263383928501
US;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.858845227271456
US;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.8907149572311934
US;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.8175602372690522
US;Low-Level Languages;0;1;2.2752759337772477;17.0;1.0;0.916030894116778
US;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.8414395889262637
US;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.7870022536846886
US;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.8864543361962502
US;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.853005241529752
US;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.8769828637853554
US;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.7606171128730561
US;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.8485312913903732
US;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.7598204767433105
US;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.8755138360905587
UY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5717889485320655
UY;Modern Contract/Typed;1;0;0.0174954206553288;49.0;0.0;0.2605046830975944
UY;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.3603156214162361
UY;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3670295489891135
UY;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5683355886332881
UZ;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6788417113990491
UZ;Dynamic OOP Scripting;1;0;-0.4122572806689877;48.0;0.0;0.5024407975307635
UZ;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4949258393484738
UZ;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4940281076125949
UZ;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3796291887223287
UZ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.665764546684709
VE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6282890178229735
VE;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4448973634219601
VE;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4337638227023606
VE;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4377746485245186
VE;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3924992988807588
VE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6156968876860622
VN;Database Scripting;0;1;-0.4201486387872639;48.0;1.0;0.5188100168251873
VN;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.6124509612981941
VN;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.4378100467096202
VN;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.6142820566941755
VN;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.5207234622315592
VN;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5067717113922
VN;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.3625844529667881
VN;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.3412362951540237
VN;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.611637347767253
YE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
YE;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
YE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
ZA;Dynamic OOP Scripting;1;0;-0.4122572806689877;48.0;0.0;0.5300619547781052
ZA;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.3881093950881605
ZA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5179614001988629
ZA;Typed Scripting;1;0;0.747365478078604;31.0;0.0;0.3232091045525093
ZA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7415426251691475
ZM;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
ZM;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
ZM;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
ZW;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
ZW;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
ZW;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
ZW;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
