iso2_code;cluster_id;exit01;consider00;pci;ubiquity;rca01;density
CR;21.0;0;1;-0.6022948079582562;79.0;1.0;0.431686845999271
CR;25.0;0;1;-0.6963174199001649;88.0;1.0;0.4974879680713699
CU;1.0;1;0;-1.5310079173161562;85.0;0.0;0.3808508766005865
CU;8.0;0;1;-0.6974731199781783;89.0;1.0;0.2645914396887159
CU;10.0;0;1;-0.5355804874514646;45.0;1.0;0.1881593491495645
CU;11.0;0;1;-0.4593823573642202;70.0;1.0;0.1890849855704867
CU;19.0;0;1;-0.609234573418944;79.0;1.0;0.2534359992273863
CY;2.0;0;1;1.0484893605030807;36.0;1.0;0.1489696905515297
CY;3.0;0;1;1.4108308443018556;38.0;1.0;0.1314779427485693
CY;8.0;0;1;-0.6974731199781783;89.0;1.0;0.372568093385214
CY;10.0;1;0;-0.5355804874514646;45.0;0.0;0.2760054668723478
CY;11.0;0;1;-0.4593823573642202;70.0;1.0;0.2682824774860742
CY;19.0;0;1;-0.609234573418944;79.0;1.0;0.3714866208263631
CY;21.0;0;1;-0.6022948079582562;79.0;1.0;0.3724486685139762
CY;25.0;0;1;-0.6963174199001649;88.0;1.0;0.4107759126658059
CZ;2.0;0;1;1.0484893605030807;36.0;1.0;0.676255161051626
CZ;3.0;0;1;1.4108308443018556;38.0;1.0;0.6753441779032159
CZ;7.0;0;1;1.9386150162506528;27.0;1.0;0.6766937542593641
CZ;9.0;0;1;1.6229599702141266;36.0;1.0;0.7166780023547372
CZ;11.0;0;1;-0.4593823573642202;70.0;1.0;0.6102223895082439
CZ;12.0;0;1;1.8350581991636397;24.0;1.0;0.6604632989847976
CZ;14.0;0;1;1.8929594941972712;30.0;1.0;0.6812015423819452
CZ;16.0;0;1;1.6264851572309549;31.0;1.0;0.6902474762753192
CZ;17.0;0;1;0.620670340877194;35.0;1.0;0.7631664759216727
CZ;18.0;0;1;-0.0693373471202559;78.0;1.0;0.6435438059203418
CZ;20.0;0;1;1.6938870086519855;27.0;1.0;0.6998659194557713
CZ;22.0;0;1;1.8127917131459672;26.0;1.0;0.6439055756048322
CZ;24.0;0;1;1.4298958491314566;40.0;1.0;0.7183429626725534
CZ;26.0;0;1;1.4631831505099593;37.0;1.0;0.7113400086072748
CZ;27.0;0;1;1.1628686697451447;39.0;1.0;0.7077293593995001
CZ;28.0;0;1;1.9259977411386708;28.0;1.0;0.6564898165092277
CZ;29.0;0;1;1.8636303512102144;31.0;1.0;0.7028023244636783
CZ;33.0;0;1;2.0369102602569615;27.0;1.0;0.6762781820530821
CZ;34.0;0;1;1.8229487376342035;33.0;1.0;0.7122887020929868
CZ;35.0;0;1;2.1412832840966773;19.0;1.0;0.5302642532033364
CZ;38.0;0;1;1.0508612525067018;33.0;1.0;0.7125281985650921
CZ;39.0;0;1;1.7491188857965394;31.0;1.0;0.6978672198677016
CZ;41.0;0;1;1.7318867513913807;36.0;1.0;0.7133691032137185
CZ;42.0;0;1;1.7024775051477614;33.0;1.0;0.7166576429383442
CZ;43.0;0;1;2.0510470006348864;24.0;1.0;0.6616584371885228
CZ;45.0;0;1;1.760995826961374;32.0;1.0;0.7033122773637689
CZ;50.0;0;1;1.3862523463271288;30.0;1.0;0.6667600954002484
CZ;54.0;1;0;1.0289466672147716;42.0;0.0;0.7396175220512692
CZ;57.0;0;1;1.449350971118556;22.0;1.0;0.6258808731428246
CZ;59.0;0;1;1.7902655150686788;23.0;1.0;0.5870882029552276
DE;2.0;0;1;1.0484893605030807;36.0;1.0;0.847705105467284
DE;3.0;0;1;1.4108308443018556;38.0;1.0;0.8484302529191482
DE;7.0;0;1;1.9386150162506528;27.0;1.0;0.8720571469963957
DE;9.0;0;1;1.6229599702141266;36.0;1.0;0.8245122286527309
DE;10.0;0;1;-0.5355804874514646;45.0;1.0;0.7727032702890859
DE;11.0;0;1;-0.4593823573642202;70.0;1.0;0.7405935333657072
DE;12.0;0;1;1.8350581991636397;24.0;1.0;0.8934515127701743
DE;13.0;0;1;2.1617820457182293;14.0;1.0;0.9226219776872892
DE;14.0;0;1;1.8929594941972712;30.0;1.0;0.8631461592032659
DE;16.0;0;1;1.6264851572309549;31.0;1.0;0.8683653410688138
DE;20.0;0;1;1.6938870086519855;27.0;1.0;0.8522251086204271
DE;22.0;0;1;1.8127917131459672;26.0;1.0;0.8516294854083734
DE;23.0;0;1;2.162942514139182;12.0;1.0;0.914471411524649
DE;24.0;0;1;1.4298958491314566;40.0;1.0;0.8186023363312545
DE;26.0;0;1;1.4631831505099593;37.0;1.0;0.8237997054453379
DE;27.0;0;1;1.1628686697451447;39.0;1.0;0.8010463372746321
DE;28.0;0;1;1.9259977411386708;28.0;1.0;0.8651853418712487
DE;29.0;0;1;1.8636303512102144;31.0;1.0;0.866934005305779
DE;30.0;0;1;2.3540840402260086;9.0;1.0;0.9377624390693704
DE;31.0;1;0;1.9934471830725575;15.0;0.0;0.914066023855929
DE;32.0;0;1;2.055984083255801;23.0;1.0;0.8891761707414744
DE;33.0;0;1;2.0369102602569615;27.0;1.0;0.8824914681728319
DE;34.0;0;1;1.8229487376342035;33.0;1.0;0.8597517365806919
DE;35.0;0;1;2.1412832840966773;19.0;1.0;0.9105822708147204
DE;36.0;0;1;1.989139957713472;20.0;1.0;0.9003219255416023
DE;37.0;0;1;2.0447321560615355;14.0;1.0;0.9107935265350204
DE;39.0;0;1;1.7491188857965394;31.0;1.0;0.8544763663540924
DE;40.0;0;1;1.1181887107583768;28.0;1.0;0.7908989408538697
DE;41.0;0;1;1.7318867513913807;36.0;1.0;0.8374621803015243
DE;42.0;0;1;1.7024775051477614;33.0;1.0;0.8530401301808384
DE;43.0;0;1;2.0510470006348864;24.0;1.0;0.8932951889755969
DE;44.0;0;1;1.9913303742576696;20.0;1.0;0.8962454111947729
DE;45.0;0;1;1.760995826961374;32.0;1.0;0.8628670854625649
DE;46.0;0;1;2.057657732888033;17.0;1.0;0.9057258173241906
DE;47.0;0;1;2.1575835642704217;15.0;1.0;0.9171497492156142
DE;48.0;0;1;1.876808858780743;7.0;1.0;0.9248645452124716
DE;51.0;0;1;2.079039435317168;18.0;1.0;0.8999789735290636
DE;52.0;0;1;2.105844263934367;19.0;1.0;0.9148007929645816
DE;53.0;0;1;2.304074640670618;13.0;1.0;0.925551115500467
DE;55.0;0;1;2.1836144599760616;16.0;1.0;0.921260440471228
DE;56.0;0;1;2.169925928745079;14.0;1.0;0.9169834880315528
DE;57.0;0;1;1.449350971118556;22.0;1.0;0.8577945114707359
DE;59.0;0;1;1.7902655150686788;23.0;1.0;0.8916830506188941
DK;3.0;1;0;1.4108308443018556;38.0;0.0;0.5414782232910004
DK;4.0;0;1;1.5486534289849945;32.0;1.0;0.5754621746852828
DK;7.0;0;1;1.9386150162506528;27.0;1.0;0.5280532615733852
DK;9.0;0;1;1.6229599702141266;36.0;1.0;0.5966139884459374
DK;15.0;0;1;-0.2855043385199975;64.0;1.0;0.5588947236430566
DK;16.0;0;1;1.6264851572309549;31.0;1.0;0.5460728600310939
DK;17.0;0;1;0.620670340877194;35.0;1.0;0.6757834766703232
DK;18.0;0;1;-0.0693373471202559;78.0;1.0;0.5832777635722937
DK;21.0;0;1;-0.6022948079582562;79.0;1.0;0.5024666840270535
DK;24.0;0;1;1.4298958491314566;40.0;1.0;0.6043689207027368
DK;26.0;0;1;1.4631831505099593;37.0;1.0;0.5908603316289932
DK;27.0;0;1;1.1628686697451447;39.0;1.0;0.6046327674526045
DK;28.0;0;1;1.9259977411386708;28.0;1.0;0.5313149097858609
DK;29.0;0;1;1.8636303512102144;31.0;1.0;0.5760670760934498
DK;32.0;0;1;2.055984083255801;23.0;1.0;0.4715630265169583
DK;33.0;0;1;2.0369102602569615;27.0;1.0;0.5349308344181315
DK;34.0;0;1;1.8229487376342035;33.0;1.0;0.574488928329362
DK;38.0;0;1;1.0508612525067018;33.0;1.0;0.5876997216573184
DK;39.0;0;1;1.7491188857965394;31.0;1.0;0.5841386987057107
DK;41.0;0;1;1.7318867513913807;36.0;1.0;0.5813916806806108
DK;42.0;0;1;1.7024775051477614;33.0;1.0;0.5878913468828314
DK;43.0;0;1;2.0510470006348864;24.0;1.0;0.5317151156164636
DK;45.0;0;1;1.760995826961374;32.0;1.0;0.5677721109849325
DK;56.0;0;1;2.169925928745079;14.0;1.0;0.3602880939951347
DO;1.0;0;1;-1.5310079173161562;85.0;1.0;0.6105228906638507
DO;5.0;0;1;-0.4200124488780521;50.0;1.0;0.4349935715675116
DO;8.0;0;1;-0.6974731199781783;89.0;1.0;0.514591439688716
DO;18.0;0;1;-0.0693373471202559;78.0;1.0;0.3967198610437384
DO;19.0;0;1;-0.609234573418944;79.0;1.0;0.4974056827000781
DO;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4721455256221057
DO;25.0;0;1;-0.6963174199001649;88.0;1.0;0.561216105176664
DZ;5.0;0;1;-0.4200124488780521;50.0;1.0;0.402843723826659
DZ;8.0;0;1;-0.6974731199781783;89.0;1.0;0.4766536964980544
DZ;11.0;1;0;-0.4593823573642202;70.0;0.0;0.2376243038882427
DZ;19.0;0;1;-0.609234573418944;79.0;1.0;0.4666587362299652
DZ;25.0;0;1;-0.6963174199001649;88.0;1.0;0.5194271628125368
EC;1.0;0;1;-1.5310079173161562;85.0;1.0;0.597700598998463
EC;5.0;0;1;-0.4200124488780521;50.0;1.0;0.4331209176853964
EC;8.0;0;1;-0.6974731199781783;89.0;1.0;0.5107003891050583
EC;18.0;0;1;-0.0693373471202559;78.0;1.0;0.3914201819313848
EC;19.0;0;1;-0.609234573418944;79.0;1.0;0.4899202354211431
EC;25.0;0;1;-0.6963174199001649;88.0;1.0;0.5539030402629418
EC;27.0;0;1;1.1628686697451447;39.0;1.0;0.1304109004158623
EE;8.0;0;1;-0.6974731199781783;89.0;1.0;0.5029182879377431
EE;18.0;0;1;-0.0693373471202559;78.0;1.0;0.4267202014307288
EE;19.0;0;1;-0.609234573418944;79.0;1.0;0.4880457284554937
EE;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4940984972784208
EE;24.0;0;1;1.4298958491314566;40.0;1.0;0.1986731833595686
EE;25.0;0;1;-0.6963174199001649;88.0;1.0;0.5507688695856322
EG;5.0;0;1;-0.4200124488780521;50.0;1.0;0.5400825011873912
EG;7.0;0;1;1.9386150162506528;27.0;1.0;0.2326468653033559
EG;8.0;0;1;-0.6974731199781783;89.0;1.0;0.566147859922179
EG;9.0;0;1;1.6229599702141266;36.0;1.0;0.2703646757647747
EG;15.0;0;1;-0.2855043385199975;64.0;1.0;0.5760623561006816
EG;17.0;0;1;0.620670340877194;35.0;1.0;0.4350400817628989
EG;18.0;0;1;-0.0693373471202559;78.0;1.0;0.5168147463407415
EG;20.0;0;1;1.6938870086519855;27.0;1.0;0.2553395177843592
EG;21.0;1;0;-0.6022948079582562;79.0;0.0;0.5332380074026334
EG;38.0;0;1;1.0508612525067018;33.0;1.0;0.3676979587492757
EG;40.0;1;0;1.1181887107583768;28.0;0.0;0.3142782262328472
ES;3.0;0;1;1.4108308443018556;38.0;1.0;0.6872089128909438
ES;4.0;0;1;1.5486534289849945;32.0;1.0;0.6749700270896273
ES;7.0;0;1;1.9386150162506528;27.0;1.0;0.6965836866461842
ES;8.0;0;1;-0.6974731199781783;89.0;1.0;0.5642023346303501
ES;9.0;0;1;1.6229599702141266;36.0;1.0;0.6847762903552254
ES;11.0;0;1;-0.4593823573642202;70.0;1.0;0.642841828459259
ES;12.0;0;1;1.8350581991636397;24.0;1.0;0.7035931232956589
ES;13.0;0;1;2.1617820457182293;14.0;1.0;0.727855371119439
ES;19.0;0;1;-0.609234573418944;79.0;1.0;0.5712970260333894
ES;22.0;0;1;1.8127917131459672;26.0;1.0;0.7150416968876246
ES;24.0;0;1;1.4298958491314566;40.0;1.0;0.6840297606911457
ES;26.0;0;1;1.4631831505099593;37.0;1.0;0.6955553927695639
ES;27.0;0;1;1.1628686697451447;39.0;1.0;0.6855250591819856
ES;29.0;0;1;1.8636303512102144;31.0;1.0;0.6890897022143858
ES;32.0;0;1;2.055984083255801;23.0;1.0;0.7132364716177902
ES;35.0;0;1;2.1412832840966773;19.0;1.0;0.7303492299904514
ES;36.0;0;1;1.989139957713472;20.0;1.0;0.7346009862007051
ES;37.0;0;1;2.0447321560615355;14.0;1.0;0.7084669443014839
ES;41.0;0;1;1.7318867513913807;36.0;1.0;0.6913075682522893
ES;44.0;0;1;1.9913303742576696;20.0;1.0;0.7309582573381926
ES;45.0;0;1;1.760995826961374;32.0;1.0;0.6918849937981555
ES;46.0;0;1;2.057657732888033;17.0;1.0;0.732459641108613
ES;47.0;0;1;2.1575835642704217;15.0;1.0;0.7136380575742268
ES;50.0;0;1;1.3862523463271288;30.0;1.0;0.7045721053485697
ES;52.0;0;1;2.105844263934367;19.0;1.0;0.7362981861337664
ES;53.0;0;1;2.304074640670618;13.0;1.0;0.7189279992045106
ES;54.0;0;1;1.0289466672147716;42.0;1.0;0.6687014488752694
ES;55.0;0;1;2.1836144599760616;16.0;1.0;0.728118565612074
ES;57.0;0;1;1.449350971118556;22.0;1.0;0.7365346241493073
ES;59.0;0;1;1.7902655150686788;23.0;1.0;0.7243325542638784
ET;8.0;0;1;-0.6974731199781783;89.0;1.0;0.4523346303501945
ET;10.0;1;0;-0.5355804874514646;45.0;0.0;0.2604716528995732
ET;11.0;0;1;-0.4593823573642202;70.0;1.0;0.2691511183891049
ET;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4277168925081346
ET;25.0;0;1;-0.6963174199001649;88.0;1.0;0.492264350275854
FI;3.0;0;1;1.4108308443018556;38.0;1.0;0.5549727080955413
FI;4.0;0;1;1.5486534289849945;32.0;1.0;0.5694057346696753
FI;9.0;0;1;1.6229599702141266;36.0;1.0;0.5998032933384071
FI;11.0;0;1;-0.4593823573642202;70.0;1.0;0.4858083694072012
FI;14.0;0;1;1.8929594941972712;30.0;1.0;0.5529547639488298
FI;18.0;0;1;-0.0693373471202559;78.0;1.0;0.5149521537503666
FI;20.0;0;1;1.6938870086519855;27.0;1.0;0.5282031127024148
FI;24.0;0;1;1.4298958491314566;40.0;1.0;0.60120737587999
FI;26.0;0;1;1.4631831505099593;37.0;1.0;0.588883239082869
FI;27.0;0;1;1.1628686697451447;39.0;1.0;0.5928990280400884
FI;28.0;0;1;1.9259977411386708;28.0;1.0;0.5356991857258857
FI;29.0;0;1;1.8636303512102144;31.0;1.0;0.5821011966917269
FI;32.0;0;1;2.055984083255801;23.0;1.0;0.4724119459712246
FI;33.0;0;1;2.0369102602569615;27.0;1.0;0.546602747793335
FI;34.0;0;1;1.8229487376342035;33.0;1.0;0.5825114934858702
FI;38.0;0;1;1.0508612525067018;33.0;1.0;0.581505054858516
FI;39.0;0;1;1.7491188857965394;31.0;1.0;0.5874951226511317
FI;40.0;0;1;1.1181887107583768;28.0;1.0;0.5403960905578021
FI;41.0;0;1;1.7318867513913807;36.0;1.0;0.5887227110297286
FI;42.0;0;1;1.7024775051477614;33.0;1.0;0.5937892947742287
FI;43.0;0;1;2.0510470006348864;24.0;1.0;0.5366506236991976
FI;45.0;0;1;1.760995826961374;32.0;1.0;0.5764304980221822
FR;2.0;0;1;1.0484893605030807;36.0;1.0;0.8149240477359462
FR;3.0;0;1;1.4108308443018556;38.0;1.0;0.8160343576800511
FR;4.0;0;1;1.5486534289849945;32.0;1.0;0.7841881180185559
FR;6.0;0;1;2.1347440517677327;11.0;1.0;0.8916600983837879
FR;7.0;0;1;1.9386150162506528;27.0;1.0;0.8341455880920299
FR;8.0;0;1;-0.6974731199781783;89.0;1.0;0.5194552529182878
FR;11.0;0;1;-0.4593823573642202;70.0;1.0;0.7354160201299724
FR;12.0;0;1;1.8350581991636397;24.0;1.0;0.8571370606294271
FR;13.0;0;1;2.1617820457182293;14.0;1.0;0.9006406684878522
FR;14.0;0;1;1.8929594941972712;30.0;1.0;0.828916195091335
FR;16.0;0;1;1.6264851572309549;31.0;1.0;0.8332298952903845
FR;19.0;0;1;-0.609234573418944;79.0;1.0;0.5370778384725439
FR;20.0;0;1;1.6938870086519855;27.0;1.0;0.8232274543657069
FR;23.0;0;1;2.162942514139182;12.0;1.0;0.9108756377337408
FR;24.0;0;1;1.4298958491314566;40.0;1.0;0.7768051538834333
FR;26.0;0;1;1.4631831505099593;37.0;1.0;0.7846475402587895
FR;28.0;0;1;1.9259977411386708;28.0;1.0;0.8264429821795272
FR;30.0;0;1;2.3540840402260086;9.0;1.0;0.9105169231013328
FR;31.0;0;1;1.9934471830725575;15.0;1.0;0.8884756101841073
FR;32.0;0;1;2.055984083255801;23.0;1.0;0.8596698806786652
FR;33.0;0;1;2.0369102602569615;27.0;1.0;0.8448111239542779
FR;34.0;0;1;1.8229487376342035;33.0;1.0;0.8242886597617561
FR;35.0;0;1;2.1412832840966773;19.0;1.0;0.8853662855953871
FR;36.0;0;1;1.989139957713472;20.0;1.0;0.8740383712339942
FR;37.0;0;1;2.0447321560615355;14.0;1.0;0.8905200446032638
FR;39.0;0;1;1.7491188857965394;31.0;1.0;0.8115072074783151
FR;41.0;0;1;1.7318867513913807;36.0;1.0;0.7956440043163229
FR;42.0;0;1;1.7024775051477614;33.0;1.0;0.8091692021044792
FR;43.0;0;1;2.0510470006348864;24.0;1.0;0.8531228805997667
FR;44.0;0;1;1.9913303742576696;20.0;1.0;0.871624940122647
FR;45.0;0;1;1.760995826961374;32.0;1.0;0.8245283475826105
FR;47.0;0;1;2.1575835642704217;15.0;1.0;0.90285943345662
FR;51.0;0;1;2.079039435317168;18.0;1.0;0.8791179130085871
FR;52.0;0;1;2.105844263934367;19.0;1.0;0.8839218886395542
FR;53.0;0;1;2.304074640670618;13.0;1.0;0.9108929543364204
FR;55.0;0;1;2.1836144599760616;16.0;1.0;0.8946528382664354
FR;56.0;0;1;2.169925928745079;14.0;1.0;0.8953443952451607
FR;57.0;0;1;1.449350971118556;22.0;1.0;0.8417696453497168
FR;59.0;0;1;1.7902655150686788;23.0;1.0;0.8616525757275687
GB;2.0;1;0;1.0484893605030807;36.0;0.0;0.8417262442864979
GB;3.0;0;1;1.4108308443018556;38.0;1.0;0.8453937434148651
GB;4.0;0;1;1.5486534289849945;32.0;1.0;0.819045703276212
GB;6.0;0;1;2.1347440517677327;11.0;1.0;0.9150608545121184
GB;9.0;0;1;1.6229599702141266;36.0;1.0;0.8173650699150288
GB;10.0;0;1;-0.5355804874514646;45.0;1.0;0.7990244011993168
GB;11.0;0;1;-0.4593823573642202;70.0;1.0;0.7618220721885317
GB;12.0;0;1;1.8350581991636397;24.0;1.0;0.8816742412527285
GB;13.0;0;1;2.1617820457182293;14.0;1.0;0.9234109771687704
GB;14.0;0;1;1.8929594941972712;30.0;1.0;0.8520834031785163
GB;16.0;0;1;1.6264851572309549;31.0;1.0;0.8566185780237473
GB;21.0;0;1;-0.6022948079582562;79.0;1.0;0.553242264728735
GB;23.0;0;1;2.162942514139182;12.0;1.0;0.9319481561925888
GB;24.0;0;1;1.4298958491314566;40.0;1.0;0.8171987524592752
GB;26.0;0;1;1.4631831505099593;37.0;1.0;0.8221451037980166
GB;27.0;0;1;1.1628686697451447;39.0;1.0;0.8066875015391607
GB;28.0;0;1;1.9259977411386708;28.0;1.0;0.8558564692169356
GB;29.0;0;1;1.8636303512102144;31.0;1.0;0.8591588491806068
GB;30.0;0;1;2.3540840402260086;9.0;1.0;0.9483417357262128
GB;32.0;0;1;2.055984083255801;23.0;1.0;0.8833570011485345
GB;33.0;0;1;2.0369102602569615;27.0;1.0;0.8667259939991874
GB;34.0;0;1;1.8229487376342035;33.0;1.0;0.8501919841446344
GB;35.0;0;1;2.1412832840966773;19.0;1.0;0.9021414208956876
GB;36.0;0;1;1.989139957713472;20.0;1.0;0.8961371448076488
GB;37.0;0;1;2.0447321560615355;14.0;1.0;0.9244796354152846
GB;39.0;0;1;1.7491188857965394;31.0;1.0;0.8517805224382519
GB;41.0;0;1;1.7318867513913807;36.0;1.0;0.8280233215185073
GB;42.0;0;1;1.7024775051477614;33.0;1.0;0.845686387898416
GB;43.0;0;1;2.0510470006348864;24.0;1.0;0.8832181505073669
GB;44.0;0;1;1.9913303742576696;20.0;1.0;0.8962009060972868
GB;45.0;0;1;1.760995826961374;32.0;1.0;0.8518340132560047
GB;46.0;0;1;2.057657732888033;17.0;1.0;0.9005274305629057
GB;47.0;0;1;2.1575835642704217;15.0;1.0;0.926048236766928
GB;48.0;0;1;1.876808858780743;7.0;1.0;0.9475460333346316
GB;51.0;0;1;2.079039435317168;18.0;1.0;0.9026337426276982
GB;52.0;0;1;2.105844263934367;19.0;1.0;0.903955228244695
GB;53.0;0;1;2.304074640670618;13.0;1.0;0.9327049215975814
GB;55.0;0;1;2.1836144599760616;16.0;1.0;0.9223006602324552
GB;56.0;0;1;2.169925928745079;14.0;1.0;0.9288566882161258
GB;57.0;0;1;1.449350971118556;22.0;1.0;0.8380441164830037
GE;1.0;0;1;-1.5310079173161562;85.0;1.0;0.5319863542133514
GE;8.0;0;1;-0.6974731199781783;89.0;1.0;0.4348249027237353
GE;18.0;0;1;-0.0693373471202559;78.0;1.0;0.3181079542104921
GE;19.0;0;1;-0.609234573418944;79.0;1.0;0.4204125106881752
GE;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4033869267552457
GE;25.0;0;1;-0.6963174199001649;88.0;1.0;0.4734593262119968
GH;1.0;0;1;-1.5310079173161562;85.0;1.0;0.5287807812970045
GH;5.0;0;1;-0.4200124488780521;50.0;1.0;0.3669057970844493
GH;8.0;0;1;-0.6974731199781783;89.0;1.0;0.4319066147859922
GH;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4002134529613906
GH;25.0;0;1;-0.6963174199001649;88.0;1.0;0.469280431975584
GR;2.0;1;0;1.0484893605030807;36.0;0.0;0.4368489872093738
GR;3.0;0;1;1.4108308443018556;38.0;1.0;0.431548506073498
GR;4.0;1;0;1.5486534289849945;32.0;0.0;0.4255909703403066
GR;9.0;0;1;1.6229599702141266;36.0;1.0;0.4507291396317153
GR;12.0;0;1;1.8350581991636397;24.0;1.0;0.3928638044002919
GR;14.0;0;1;1.8929594941972712;30.0;1.0;0.4022930977004215
GR;18.0;0;1;-0.0693373471202559;78.0;1.0;0.5098250140567552
GR;21.0;0;1;-0.6022948079582562;79.0;1.0;0.4918283343771985
GR;24.0;0;1;1.4298958491314566;40.0;1.0;0.4789831637530751
GR;25.0;0;1;-0.6963174199001649;88.0;1.0;0.4962436905740112
GR;26.0;0;1;1.4631831505099593;37.0;1.0;0.4588973933621333
GR;27.0;0;1;1.1628686697451447;39.0;1.0;0.4712415917397369
GR;29.0;0;1;1.8636303512102144;31.0;1.0;0.4365094518321949
GR;34.0;0;1;1.8229487376342035;33.0;1.0;0.4456825944798729
